"timestamp","boarding","alighting","day_of_week","temperature","hour_of_day","month","weekend"
"2018-09-26 21:30:00",44,19,"Wed",72.97,21,"Sep","weekday"
"2018-09-26 21:45:00",51,12,"Wed",72.97,21,"Sep","weekday"
"2018-09-27 06:00:00",4,11,"Thu",64.83,6,"Sep","weekday"
"2018-09-27 06:15:00",6,12,"Thu",64.83,6,"Sep","weekday"
"2018-09-27 06:30:00",7,17,"Thu",64.83,6,"Sep","weekday"
"2018-09-27 06:45:00",11,36,"Thu",64.83,6,"Sep","weekday"
"2018-09-27 07:00:00",9,23,"Thu",64.42,7,"Sep","weekday"
"2018-09-27 07:15:00",17,105,"Thu",64.42,7,"Sep","weekday"
"2018-09-27 07:30:00",32,152,"Thu",64.42,7,"Sep","weekday"
"2018-09-27 07:45:00",20,161,"Thu",64.42,7,"Sep","weekday"
"2018-09-27 08:00:00",17,80,"Thu",63.63,8,"Sep","weekday"
"2018-09-27 08:15:00",29,139,"Thu",63.63,8,"Sep","weekday"
"2018-09-27 08:30:00",14,169,"Thu",63.63,8,"Sep","weekday"
"2018-09-27 08:45:00",30,211,"Thu",63.63,8,"Sep","weekday"
"2018-09-27 09:00:00",36,182,"Thu",63.61,9,"Sep","weekday"
"2018-09-27 09:15:00",50,196,"Thu",63.61,9,"Sep","weekday"
"2018-09-27 09:30:00",30,185,"Thu",63.61,9,"Sep","weekday"
"2018-09-27 09:45:00",34,123,"Thu",63.61,9,"Sep","weekday"
"2018-09-27 10:00:00",24,105,"Thu",64.72,10,"Sep","weekday"
"2018-09-27 10:15:00",41,132,"Thu",64.72,10,"Sep","weekday"
"2018-09-27 10:30:00",31,154,"Thu",64.72,10,"Sep","weekday"
"2018-09-27 10:45:00",69,188,"Thu",64.72,10,"Sep","weekday"
"2018-09-27 11:00:00",46,81,"Thu",67.5,11,"Sep","weekday"
"2018-09-27 11:15:00",51,85,"Thu",67.5,11,"Sep","weekday"
"2018-09-27 11:30:00",44,65,"Thu",67.5,11,"Sep","weekday"
"2018-09-27 11:45:00",31,59,"Thu",67.5,11,"Sep","weekday"
"2018-09-27 12:00:00",57,126,"Thu",70.17,12,"Sep","weekday"
"2018-09-27 12:15:00",84,94,"Thu",70.17,12,"Sep","weekday"
"2018-09-27 12:30:00",97,95,"Thu",70.17,12,"Sep","weekday"
"2018-09-27 12:45:00",54,48,"Thu",70.17,12,"Sep","weekday"
"2018-09-27 13:00:00",50,47,"Thu",72.77,13,"Sep","weekday"
"2018-09-27 13:15:00",71,60,"Thu",72.77,13,"Sep","weekday"
"2018-09-27 13:30:00",71,76,"Thu",72.77,13,"Sep","weekday"
"2018-09-27 13:45:00",138,108,"Thu",72.77,13,"Sep","weekday"
"2018-09-27 14:00:00",136,62,"Thu",75.16,14,"Sep","weekday"
"2018-09-27 14:15:00",73,38,"Thu",75.16,14,"Sep","weekday"
"2018-09-27 14:30:00",100,61,"Thu",75.16,14,"Sep","weekday"
"2018-09-27 14:45:00",87,77,"Thu",75.16,14,"Sep","weekday"
"2018-09-27 15:00:00",82,45,"Thu",77.62,15,"Sep","weekday"
"2018-09-27 15:15:00",214,64,"Thu",77.62,15,"Sep","weekday"
"2018-09-27 15:30:00",189,74,"Thu",77.62,15,"Sep","weekday"
"2018-09-27 15:45:00",110,35,"Thu",77.62,15,"Sep","weekday"
"2018-09-27 16:00:00",111,37,"Thu",79.14,16,"Sep","weekday"
"2018-09-27 16:15:00",131,39,"Thu",79.14,16,"Sep","weekday"
"2018-09-27 16:30:00",164,29,"Thu",79.14,16,"Sep","weekday"
"2018-09-27 16:45:00",161,47,"Thu",79.14,16,"Sep","weekday"
"2018-09-27 17:00:00",79,51,"Thu",79.88,17,"Sep","weekday"
"2018-09-27 17:15:00",166,41,"Thu",79.88,17,"Sep","weekday"
"2018-09-27 17:30:00",201,71,"Thu",79.88,17,"Sep","weekday"
"2018-09-27 17:45:00",98,27,"Thu",79.88,17,"Sep","weekday"
"2018-09-27 18:00:00",167,42,"Thu",79.59,18,"Sep","weekday"
"2018-09-27 18:15:00",148,52,"Thu",79.59,18,"Sep","weekday"
"2018-09-27 18:30:00",65,14,"Thu",79.59,18,"Sep","weekday"
"2018-09-27 18:45:00",75,25,"Thu",79.59,18,"Sep","weekday"
"2018-09-27 19:00:00",77,29,"Thu",77.47,19,"Sep","weekday"
"2018-09-27 19:15:00",130,37,"Thu",77.47,19,"Sep","weekday"
"2018-09-27 19:30:00",89,24,"Thu",77.47,19,"Sep","weekday"
"2018-09-27 19:45:00",51,20,"Thu",77.47,19,"Sep","weekday"
"2018-09-27 20:00:00",63,21,"Thu",73.57,20,"Sep","weekday"
"2018-09-27 20:15:00",45,25,"Thu",73.57,20,"Sep","weekday"
"2018-09-27 20:30:00",61,10,"Thu",73.57,20,"Sep","weekday"
"2018-09-27 20:45:00",59,19,"Thu",73.57,20,"Sep","weekday"
"2018-09-27 21:00:00",54,18,"Thu",70.9,21,"Sep","weekday"
"2018-09-27 21:15:00",82,22,"Thu",70.9,21,"Sep","weekday"
"2018-09-27 21:30:00",28,5,"Thu",70.9,21,"Sep","weekday"
"2018-09-27 21:45:00",72,18,"Thu",70.9,21,"Sep","weekday"
"2018-09-28 06:00:00",10,7,"Fri",62.62,6,"Sep","weekday"
"2018-09-28 06:15:00",3,7,"Fri",62.62,6,"Sep","weekday"
"2018-09-28 06:30:00",6,14,"Fri",62.62,6,"Sep","weekday"
"2018-09-28 06:45:00",5,25,"Fri",62.62,6,"Sep","weekday"
"2018-09-28 07:00:00",11,34,"Fri",62.34,7,"Sep","weekday"
"2018-09-28 07:15:00",19,69,"Fri",62.34,7,"Sep","weekday"
"2018-09-28 07:30:00",22,118,"Fri",62.34,7,"Sep","weekday"
"2018-09-28 07:45:00",29,126,"Fri",62.34,7,"Sep","weekday"
"2018-09-28 08:00:00",7,71,"Fri",63.03,8,"Sep","weekday"
"2018-09-28 08:15:00",22,158,"Fri",63.03,8,"Sep","weekday"
"2018-09-28 08:30:00",14,144,"Fri",63.03,8,"Sep","weekday"
"2018-09-28 08:45:00",30,204,"Fri",63.03,8,"Sep","weekday"
"2018-09-28 09:00:00",22,87,"Fri",67.63,9,"Sep","weekday"
"2018-09-28 09:15:00",17,111,"Fri",67.63,9,"Sep","weekday"
"2018-09-28 09:30:00",24,165,"Fri",67.63,9,"Sep","weekday"
"2018-09-28 09:45:00",50,160,"Fri",67.63,9,"Sep","weekday"
"2018-09-28 10:00:00",51,119,"Fri",72.26,10,"Sep","weekday"
"2018-09-28 10:15:00",44,89,"Fri",72.26,10,"Sep","weekday"
"2018-09-28 10:30:00",56,117,"Fri",72.26,10,"Sep","weekday"
"2018-09-28 10:45:00",54,113,"Fri",72.26,10,"Sep","weekday"
"2018-09-28 11:00:00",80,92,"Fri",76.55,11,"Sep","weekday"
"2018-09-28 11:15:00",40,60,"Fri",76.55,11,"Sep","weekday"
"2018-09-28 11:30:00",50,82,"Fri",76.55,11,"Sep","weekday"
"2018-09-28 11:45:00",75,79,"Fri",76.55,11,"Sep","weekday"
"2018-09-28 12:00:00",131,81,"Fri",78.63,12,"Sep","weekday"
"2018-09-28 12:15:00",78,51,"Fri",78.63,12,"Sep","weekday"
"2018-09-28 12:30:00",41,58,"Fri",78.63,12,"Sep","weekday"
"2018-09-28 12:45:00",90,71,"Fri",78.63,12,"Sep","weekday"
"2018-09-28 13:00:00",105,52,"Fri",78.55,13,"Sep","weekday"
"2018-09-28 13:15:00",87,68,"Fri",78.55,13,"Sep","weekday"
"2018-09-28 13:30:00",77,50,"Fri",78.55,13,"Sep","weekday"
"2018-09-28 13:45:00",80,67,"Fri",78.55,13,"Sep","weekday"
"2018-09-28 14:00:00",152,56,"Fri",81.1,14,"Sep","weekday"
"2018-09-28 14:15:00",78,34,"Fri",81.1,14,"Sep","weekday"
"2018-09-28 14:30:00",95,41,"Fri",81.1,14,"Sep","weekday"
"2018-09-28 14:45:00",111,61,"Fri",81.1,14,"Sep","weekday"
"2018-09-28 15:00:00",129,61,"Fri",80.96,15,"Sep","weekday"
"2018-09-28 15:15:00",85,45,"Fri",80.96,15,"Sep","weekday"
"2018-09-28 15:30:00",152,63,"Fri",80.96,15,"Sep","weekday"
"2018-09-28 15:45:00",112,49,"Fri",80.96,15,"Sep","weekday"
"2018-09-28 16:00:00",134,39,"Fri",82.69,16,"Sep","weekday"
"2018-09-28 16:15:00",153,45,"Fri",82.69,16,"Sep","weekday"
"2018-09-28 16:30:00",159,43,"Fri",82.69,16,"Sep","weekday"
"2018-09-28 16:45:00",114,43,"Fri",82.69,16,"Sep","weekday"
"2018-09-28 17:00:00",149,50,"Fri",83.08,17,"Sep","weekday"
"2018-09-28 17:15:00",183,64,"Fri",83.08,17,"Sep","weekday"
"2018-09-28 17:30:00",120,36,"Fri",83.08,17,"Sep","weekday"
"2018-09-28 17:45:00",137,26,"Fri",83.08,17,"Sep","weekday"
"2018-09-28 18:00:00",87,25,"Fri",82.49,18,"Sep","weekday"
"2018-09-28 18:15:00",53,32,"Fri",82.49,18,"Sep","weekday"
"2018-09-28 18:30:00",123,45,"Fri",82.49,18,"Sep","weekday"
"2018-09-28 18:45:00",51,32,"Fri",82.49,18,"Sep","weekday"
"2018-09-28 19:00:00",32,17,"Fri",80.72,19,"Sep","weekday"
"2018-09-28 19:15:00",76,40,"Fri",80.72,19,"Sep","weekday"
"2018-09-28 19:30:00",32,15,"Fri",80.72,19,"Sep","weekday"
"2018-09-28 19:45:00",87,21,"Fri",80.72,19,"Sep","weekday"
"2018-09-28 20:00:00",50,24,"Fri",78.33,20,"Sep","weekday"
"2018-09-28 20:15:00",41,27,"Fri",78.33,20,"Sep","weekday"
"2018-09-28 20:30:00",26,10,"Fri",78.33,20,"Sep","weekday"
"2018-09-28 20:45:00",55,31,"Fri",78.33,20,"Sep","weekday"
"2018-09-28 21:00:00",24,19,"Fri",76.83,21,"Sep","weekday"
"2018-09-28 21:15:00",46,14,"Fri",76.83,21,"Sep","weekday"
"2018-09-28 21:30:00",25,5,"Fri",76.83,21,"Sep","weekday"
"2018-09-28 21:45:00",18,10,"Fri",76.83,21,"Sep","weekday"
"2018-09-29 06:00:00",2,0,"Sat",74.61,6,"Sep","weekend"
"2018-09-29 06:15:00",3,4,"Sat",74.61,6,"Sep","weekend"
"2018-09-29 06:30:00",8,7,"Sat",74.61,6,"Sep","weekend"
"2018-09-29 06:45:00",5,12,"Sat",74.61,6,"Sep","weekend"
"2018-09-29 07:00:00",0,5,"Sat",74.35,7,"Sep","weekend"
"2018-09-29 07:15:00",4,5,"Sat",74.35,7,"Sep","weekend"
"2018-09-29 07:30:00",3,7,"Sat",74.35,7,"Sep","weekend"
"2018-09-29 07:45:00",9,13,"Sat",74.35,7,"Sep","weekend"
"2018-09-29 08:00:00",8,16,"Sat",74.32,8,"Sep","weekend"
"2018-09-29 08:15:00",6,29,"Sat",74.32,8,"Sep","weekend"
"2018-09-29 08:30:00",4,26,"Sat",74.32,8,"Sep","weekend"
"2018-09-29 08:45:00",7,25,"Sat",74.32,8,"Sep","weekend"
"2018-09-29 09:00:00",5,23,"Sat",75.15,9,"Sep","weekend"
"2018-09-29 09:15:00",7,23,"Sat",75.15,9,"Sep","weekend"
"2018-09-29 09:30:00",18,23,"Sat",75.15,9,"Sep","weekend"
"2018-09-29 09:45:00",18,37,"Sat",75.15,9,"Sep","weekend"
"2018-09-29 10:00:00",24,12,"Sat",76.51,10,"Sep","weekend"
"2018-09-29 10:15:00",30,22,"Sat",76.51,10,"Sep","weekend"
"2018-09-29 10:30:00",19,10,"Sat",76.51,10,"Sep","weekend"
"2018-09-29 10:45:00",25,35,"Sat",76.51,10,"Sep","weekend"
"2018-09-29 11:00:00",16,16,"Sat",76.81,11,"Sep","weekend"
"2018-09-29 11:15:00",14,22,"Sat",76.81,11,"Sep","weekend"
"2018-09-29 11:30:00",24,13,"Sat",76.81,11,"Sep","weekend"
"2018-09-29 11:45:00",8,7,"Sat",76.81,11,"Sep","weekend"
"2018-09-29 12:00:00",28,15,"Sat",76.99,12,"Sep","weekend"
"2018-09-29 12:15:00",27,23,"Sat",76.99,12,"Sep","weekend"
"2018-09-29 12:30:00",13,12,"Sat",76.99,12,"Sep","weekend"
"2018-09-29 12:45:00",13,13,"Sat",76.99,12,"Sep","weekend"
"2018-09-29 13:00:00",33,7,"Sat",76.86,13,"Sep","weekend"
"2018-09-29 13:15:00",21,29,"Sat",76.86,13,"Sep","weekend"
"2018-09-29 13:30:00",17,24,"Sat",76.86,13,"Sep","weekend"
"2018-09-29 13:45:00",26,14,"Sat",76.86,13,"Sep","weekend"
"2018-09-29 14:00:00",12,18,"Sat",78.06,14,"Sep","weekend"
"2018-09-29 14:15:00",20,21,"Sat",78.06,14,"Sep","weekend"
"2018-09-29 14:30:00",20,21,"Sat",78.06,14,"Sep","weekend"
"2018-09-29 14:45:00",20,14,"Sat",78.06,14,"Sep","weekend"
"2018-09-29 15:00:00",20,28,"Sat",78.28,15,"Sep","weekend"
"2018-09-29 15:15:00",11,11,"Sat",78.28,15,"Sep","weekend"
"2018-09-29 15:30:00",20,14,"Sat",78.28,15,"Sep","weekend"
"2018-09-29 15:45:00",21,12,"Sat",78.28,15,"Sep","weekend"
"2018-09-29 16:00:00",23,19,"Sat",75.14,16,"Sep","weekend"
"2018-09-29 16:15:00",18,11,"Sat",75.14,16,"Sep","weekend"
"2018-09-29 16:30:00",19,12,"Sat",75.14,16,"Sep","weekend"
"2018-09-29 16:45:00",11,3,"Sat",75.14,16,"Sep","weekend"
"2018-09-29 17:00:00",18,17,"Sat",74.78,17,"Sep","weekend"
"2018-09-29 17:15:00",28,11,"Sat",74.78,17,"Sep","weekend"
"2018-09-29 17:30:00",21,15,"Sat",74.78,17,"Sep","weekend"
"2018-09-29 17:45:00",42,15,"Sat",74.78,17,"Sep","weekend"
"2018-09-29 18:00:00",20,10,"Sat",74.9,18,"Sep","weekend"
"2018-09-29 18:15:00",22,18,"Sat",74.9,18,"Sep","weekend"
"2018-09-29 18:30:00",16,18,"Sat",74.9,18,"Sep","weekend"
"2018-09-29 18:45:00",15,9,"Sat",74.9,18,"Sep","weekend"
"2018-09-29 19:00:00",35,20,"Sat",74.73,19,"Sep","weekend"
"2018-09-29 19:15:00",9,18,"Sat",74.73,19,"Sep","weekend"
"2018-09-29 19:30:00",34,12,"Sat",74.73,19,"Sep","weekend"
"2018-09-29 19:45:00",19,8,"Sat",74.73,19,"Sep","weekend"
"2018-09-29 20:00:00",15,6,"Sat",73.69,20,"Sep","weekend"
"2018-09-29 20:15:00",9,14,"Sat",73.69,20,"Sep","weekend"
"2018-09-29 20:30:00",1,3,"Sat",73.69,20,"Sep","weekend"
"2018-09-29 20:45:00",19,10,"Sat",73.69,20,"Sep","weekend"
"2018-09-29 21:00:00",12,17,"Sat",73.29,21,"Sep","weekend"
"2018-09-29 21:15:00",8,5,"Sat",73.29,21,"Sep","weekend"
"2018-09-29 21:30:00",14,8,"Sat",73.29,21,"Sep","weekend"
"2018-09-29 21:45:00",6,7,"Sat",73.29,21,"Sep","weekend"
"2018-09-30 06:00:00",0,0,"Sun",71.66,6,"Sep","weekend"
"2018-09-30 06:15:00",0,2,"Sun",71.66,6,"Sep","weekend"
"2018-09-30 06:30:00",3,2,"Sun",71.66,6,"Sep","weekend"
"2018-09-30 06:45:00",0,2,"Sun",71.66,6,"Sep","weekend"
"2018-09-30 07:00:00",2,1,"Sun",71.59,7,"Sep","weekend"
"2018-09-30 07:15:00",9,3,"Sun",71.59,7,"Sep","weekend"
"2018-09-30 07:30:00",2,0,"Sun",71.59,7,"Sep","weekend"
"2018-09-30 07:45:00",3,6,"Sun",71.59,7,"Sep","weekend"
"2018-09-30 08:00:00",3,5,"Sun",71.78,8,"Sep","weekend"
"2018-09-30 08:15:00",2,6,"Sun",71.78,8,"Sep","weekend"
"2018-09-30 08:30:00",8,11,"Sun",71.78,8,"Sep","weekend"
"2018-09-30 08:45:00",3,7,"Sun",71.78,8,"Sep","weekend"
"2018-09-30 09:00:00",7,5,"Sun",72.15,9,"Sep","weekend"
"2018-09-30 09:15:00",7,7,"Sun",72.15,9,"Sep","weekend"
"2018-09-30 09:30:00",11,11,"Sun",72.15,9,"Sep","weekend"
"2018-09-30 09:45:00",12,10,"Sun",72.15,9,"Sep","weekend"
"2018-09-30 10:00:00",8,2,"Sun",74.09,10,"Sep","weekend"
"2018-09-30 10:15:00",7,10,"Sun",74.09,10,"Sep","weekend"
"2018-09-30 10:30:00",10,14,"Sun",74.09,10,"Sep","weekend"
"2018-09-30 10:45:00",6,22,"Sun",74.09,10,"Sep","weekend"
"2018-09-30 11:00:00",3,2,"Sun",75.45,11,"Sep","weekend"
"2018-09-30 11:15:00",8,14,"Sun",75.45,11,"Sep","weekend"
"2018-09-30 11:30:00",10,9,"Sun",75.45,11,"Sep","weekend"
"2018-09-30 11:45:00",4,19,"Sun",75.45,11,"Sep","weekend"
"2018-09-30 12:00:00",9,6,"Sun",77.64,12,"Sep","weekend"
"2018-09-30 12:15:00",14,21,"Sun",77.64,12,"Sep","weekend"
"2018-09-30 12:30:00",3,14,"Sun",77.64,12,"Sep","weekend"
"2018-09-30 12:45:00",13,43,"Sun",77.64,12,"Sep","weekend"
"2018-09-30 13:00:00",5,5,"Sun",80.63,13,"Sep","weekend"
"2018-09-30 13:15:00",17,17,"Sun",80.63,13,"Sep","weekend"
"2018-09-30 13:30:00",6,30,"Sun",80.63,13,"Sep","weekend"
"2018-09-30 13:45:00",15,16,"Sun",80.63,13,"Sep","weekend"
"2018-09-30 14:00:00",21,16,"Sun",81.21,14,"Sep","weekend"
"2018-09-30 14:15:00",13,13,"Sun",81.21,14,"Sep","weekend"
"2018-09-30 14:30:00",22,35,"Sun",81.21,14,"Sep","weekend"
"2018-09-30 14:45:00",9,23,"Sun",81.21,14,"Sep","weekend"
"2018-09-30 15:00:00",15,22,"Sun",83.7,15,"Sep","weekend"
"2018-09-30 15:15:00",22,13,"Sun",83.7,15,"Sep","weekend"
"2018-09-30 15:30:00",23,19,"Sun",83.7,15,"Sep","weekend"
"2018-09-30 15:45:00",16,13,"Sun",83.7,15,"Sep","weekend"
"2018-09-30 16:00:00",24,16,"Sun",84.48,16,"Sep","weekend"
"2018-09-30 16:15:00",22,11,"Sun",84.48,16,"Sep","weekend"
"2018-09-30 16:30:00",9,22,"Sun",84.48,16,"Sep","weekend"
"2018-09-30 16:45:00",20,9,"Sun",84.48,16,"Sep","weekend"
"2018-09-30 17:00:00",22,10,"Sun",85.22,17,"Sep","weekend"
"2018-09-30 17:15:00",15,13,"Sun",85.22,17,"Sep","weekend"
"2018-09-30 17:30:00",33,15,"Sun",85.22,17,"Sep","weekend"
"2018-09-30 17:45:00",20,24,"Sun",85.22,17,"Sep","weekend"
"2018-09-30 18:00:00",11,17,"Sun",84.28,18,"Sep","weekend"
"2018-09-30 18:15:00",36,21,"Sun",84.28,18,"Sep","weekend"
"2018-09-30 18:30:00",14,12,"Sun",84.28,18,"Sep","weekend"
"2018-09-30 18:45:00",19,24,"Sun",84.28,18,"Sep","weekend"
"2018-09-30 19:00:00",12,3,"Sun",77.65,19,"Sep","weekend"
"2018-09-30 19:15:00",19,13,"Sun",77.65,19,"Sep","weekend"
"2018-09-30 19:30:00",24,9,"Sun",77.65,19,"Sep","weekend"
"2018-09-30 19:45:00",6,6,"Sun",77.65,19,"Sep","weekend"
"2018-09-30 20:00:00",14,6,"Sun",75.18,20,"Sep","weekend"
"2018-09-30 20:15:00",14,14,"Sun",75.18,20,"Sep","weekend"
"2018-09-30 20:30:00",10,4,"Sun",75.18,20,"Sep","weekend"
"2018-09-30 20:45:00",14,10,"Sun",75.18,20,"Sep","weekend"
"2018-09-30 21:00:00",8,2,"Sun",73.8,21,"Sep","weekend"
"2018-09-30 21:15:00",39,16,"Sun",73.8,21,"Sep","weekend"
"2018-09-30 21:30:00",11,7,"Sun",73.8,21,"Sep","weekend"
"2018-09-30 21:45:00",15,3,"Sun",73.8,21,"Sep","weekend"
"2018-10-01 06:00:00",3,11,"Mon",71.12,6,"Oct","weekday"
"2018-10-01 06:15:00",13,10,"Mon",71.12,6,"Oct","weekday"
"2018-10-01 06:30:00",3,19,"Mon",71.12,6,"Oct","weekday"
"2018-10-01 06:45:00",8,24,"Mon",71.12,6,"Oct","weekday"
"2018-10-01 07:00:00",7,30,"Mon",71.69,7,"Oct","weekday"
"2018-10-01 07:15:00",19,89,"Mon",71.69,7,"Oct","weekday"
"2018-10-01 07:30:00",25,122,"Mon",71.69,7,"Oct","weekday"
"2018-10-01 07:45:00",15,124,"Mon",71.69,7,"Oct","weekday"
"2018-10-01 08:00:00",22,106,"Mon",72.02,8,"Oct","weekday"
"2018-10-01 08:15:00",26,162,"Mon",72.02,8,"Oct","weekday"
"2018-10-01 08:30:00",17,238,"Mon",72.02,8,"Oct","weekday"
"2018-10-01 08:45:00",34,194,"Mon",72.02,8,"Oct","weekday"
"2018-10-01 09:00:00",32,147,"Mon",72.16,9,"Oct","weekday"
"2018-10-01 09:15:00",30,167,"Mon",72.16,9,"Oct","weekday"
"2018-10-01 09:30:00",25,195,"Mon",72.16,9,"Oct","weekday"
"2018-10-01 09:45:00",36,225,"Mon",72.16,9,"Oct","weekday"
"2018-10-01 10:00:00",41,117,"Mon",73.65,10,"Oct","weekday"
"2018-10-01 10:15:00",22,93,"Mon",73.65,10,"Oct","weekday"
"2018-10-01 10:30:00",28,120,"Mon",73.65,10,"Oct","weekday"
"2018-10-01 10:45:00",75,166,"Mon",73.65,10,"Oct","weekday"
"2018-10-01 11:00:00",67,79,"Mon",74.8,11,"Oct","weekday"
"2018-10-01 11:15:00",47,99,"Mon",74.8,11,"Oct","weekday"
"2018-10-01 11:30:00",49,84,"Mon",74.8,11,"Oct","weekday"
"2018-10-01 11:45:00",62,82,"Mon",74.8,11,"Oct","weekday"
"2018-10-01 12:00:00",116,68,"Mon",77.51,12,"Oct","weekday"
"2018-10-01 12:15:00",49,60,"Mon",77.51,12,"Oct","weekday"
"2018-10-01 12:30:00",80,85,"Mon",77.51,12,"Oct","weekday"
"2018-10-01 12:45:00",81,59,"Mon",77.51,12,"Oct","weekday"
"2018-10-01 13:00:00",68,35,"Mon",81.46,13,"Oct","weekday"
"2018-10-01 13:15:00",61,61,"Mon",81.46,13,"Oct","weekday"
"2018-10-01 13:30:00",83,88,"Mon",81.46,13,"Oct","weekday"
"2018-10-01 13:45:00",81,60,"Mon",81.46,13,"Oct","weekday"
"2018-10-01 14:00:00",155,57,"Mon",82.66,14,"Oct","weekday"
"2018-10-01 14:15:00",92,41,"Mon",82.66,14,"Oct","weekday"
"2018-10-01 14:30:00",88,46,"Mon",82.66,14,"Oct","weekday"
"2018-10-01 14:45:00",85,42,"Mon",82.66,14,"Oct","weekday"
"2018-10-01 15:00:00",174,43,"Mon",84.4,15,"Oct","weekday"
"2018-10-01 15:15:00",108,43,"Mon",84.4,15,"Oct","weekday"
"2018-10-01 15:30:00",94,39,"Mon",84.4,15,"Oct","weekday"
"2018-10-01 15:45:00",150,57,"Mon",84.4,15,"Oct","weekday"
"2018-10-01 16:00:00",109,31,"Mon",84.28,16,"Oct","weekday"
"2018-10-01 16:15:00",158,48,"Mon",84.28,16,"Oct","weekday"
"2018-10-01 16:30:00",178,57,"Mon",84.28,16,"Oct","weekday"
"2018-10-01 16:45:00",134,49,"Mon",84.28,16,"Oct","weekday"
"2018-10-01 17:00:00",230,56,"Mon",85.05,17,"Oct","weekday"
"2018-10-01 17:15:00",207,65,"Mon",85.05,17,"Oct","weekday"
"2018-10-01 17:30:00",116,31,"Mon",85.05,17,"Oct","weekday"
"2018-10-01 17:45:00",107,35,"Mon",85.05,17,"Oct","weekday"
"2018-10-01 18:00:00",112,46,"Mon",84.44,18,"Oct","weekday"
"2018-10-01 18:15:00",115,22,"Mon",84.44,18,"Oct","weekday"
"2018-10-01 18:30:00",74,26,"Mon",84.44,18,"Oct","weekday"
"2018-10-01 18:45:00",165,38,"Mon",84.44,18,"Oct","weekday"
"2018-10-01 19:00:00",99,27,"Mon",82.09,19,"Oct","weekday"
"2018-10-01 19:15:00",108,20,"Mon",82.09,19,"Oct","weekday"
"2018-10-01 19:30:00",106,15,"Mon",82.09,19,"Oct","weekday"
"2018-10-01 19:45:00",89,16,"Mon",82.09,19,"Oct","weekday"
"2018-10-01 20:00:00",55,15,"Mon",79.11,20,"Oct","weekday"
"2018-10-01 20:15:00",64,18,"Mon",79.11,20,"Oct","weekday"
"2018-10-01 20:30:00",43,9,"Mon",79.11,20,"Oct","weekday"
"2018-10-01 20:45:00",74,18,"Mon",79.11,20,"Oct","weekday"
"2018-10-01 21:00:00",68,15,"Mon",77.8,21,"Oct","weekday"
"2018-10-01 21:15:00",26,11,"Mon",77.8,21,"Oct","weekday"
"2018-10-01 21:30:00",44,8,"Mon",77.8,21,"Oct","weekday"
"2018-10-01 21:45:00",53,13,"Mon",77.8,21,"Oct","weekday"
"2018-10-02 06:00:00",8,5,"Tue",72.81,6,"Oct","weekday"
"2018-10-02 06:15:00",7,11,"Tue",72.81,6,"Oct","weekday"
"2018-10-02 06:30:00",6,35,"Tue",72.81,6,"Oct","weekday"
"2018-10-02 06:45:00",6,29,"Tue",72.81,6,"Oct","weekday"
"2018-10-02 07:00:00",5,32,"Tue",73.48,7,"Oct","weekday"
"2018-10-02 07:15:00",14,114,"Tue",73.48,7,"Oct","weekday"
"2018-10-02 07:30:00",11,116,"Tue",73.48,7,"Oct","weekday"
"2018-10-02 07:45:00",25,222,"Tue",73.48,7,"Oct","weekday"
"2018-10-02 08:00:00",17,101,"Tue",73.49,8,"Oct","weekday"
"2018-10-02 08:15:00",19,131,"Tue",73.49,8,"Oct","weekday"
"2018-10-02 08:30:00",35,163,"Tue",73.49,8,"Oct","weekday"
"2018-10-02 08:45:00",33,209,"Tue",73.49,8,"Oct","weekday"
"2018-10-02 09:00:00",24,212,"Tue",73.95,9,"Oct","weekday"
"2018-10-02 09:15:00",40,220,"Tue",73.95,9,"Oct","weekday"
"2018-10-02 09:30:00",47,185,"Tue",73.95,9,"Oct","weekday"
"2018-10-02 09:45:00",26,136,"Tue",73.95,9,"Oct","weekday"
"2018-10-02 10:00:00",23,122,"Tue",75.17,10,"Oct","weekday"
"2018-10-02 10:15:00",47,115,"Tue",75.17,10,"Oct","weekday"
"2018-10-02 10:30:00",47,150,"Tue",75.17,10,"Oct","weekday"
"2018-10-02 10:45:00",109,190,"Tue",75.17,10,"Oct","weekday"
"2018-10-02 11:00:00",92,111,"Tue",77.15,11,"Oct","weekday"
"2018-10-02 11:15:00",29,55,"Tue",77.15,11,"Oct","weekday"
"2018-10-02 11:30:00",33,56,"Tue",77.15,11,"Oct","weekday"
"2018-10-02 11:45:00",26,63,"Tue",77.15,11,"Oct","weekday"
"2018-10-02 12:00:00",77,147,"Tue",81.21,12,"Oct","weekday"
"2018-10-02 12:15:00",81,81,"Tue",81.21,12,"Oct","weekday"
"2018-10-02 12:30:00",102,60,"Tue",81.21,12,"Oct","weekday"
"2018-10-02 12:45:00",64,49,"Tue",81.21,12,"Oct","weekday"
"2018-10-02 13:00:00",47,31,"Tue",84.14,13,"Oct","weekday"
"2018-10-02 13:15:00",46,57,"Tue",84.14,13,"Oct","weekday"
"2018-10-02 13:30:00",85,82,"Tue",84.14,13,"Oct","weekday"
"2018-10-02 13:45:00",124,82,"Tue",84.14,13,"Oct","weekday"
"2018-10-02 14:00:00",124,79,"Tue",85.92,14,"Oct","weekday"
"2018-10-02 14:15:00",74,50,"Tue",85.92,14,"Oct","weekday"
"2018-10-02 14:30:00",105,38,"Tue",85.92,14,"Oct","weekday"
"2018-10-02 14:45:00",59,20,"Tue",85.92,14,"Oct","weekday"
